Customer ID,Comfort,Fit & Sizing,Preferred Pieces,Design & Style,Material Quality,Color & Patterns,Additional Aspects,Fashion Type
4581,3,3,Embroidered Skirt,Artistic,Good,Red,Dissatisfied,Bohemian
2425,4,4,Suit,Elegant,Excellent,White,Dissatisfied,Formal
1537,3,1,T-shirt,Simple,Average,Beige,Satisfied,Casual
6523,4,3,Hoodie,Bold Graphics,Good,Beige,Dissatisfied,Streetwear
6246,2,3,Hoodie,Bold Graphics,Excellent,Gray,Dissatisfied,Streetwear
1911,3,3,Yoga Pants,Artistic,Good,Floral,Satisfied,Casual
1432,5,3,Compression Leggings,Artistic,Good,Yellow,Dissatisfied,Casual
807,5,3,Sport Shorts,Artistic,Average,Green,Dissatisfied,Casual
6264,2,4,Snapback,Bold Graphics,Good,Floral,Dissatisfied,Streetwear
1659,3,1,Tunic,Simple,Good,Brown,Dissatisfied,Casual
5027,5,3,Maxi Dress,Artistic,Excellent,Green,Satisfied,Bohemian
4381,4,2,Boho Blouse,Artistic,Good,Green,Dissatisfied,Bohemian
1664,4,1,Joggers,Simple,Average,White,Dissatisfied,Casual
9627,5,2,Yoga Pants,Stylish,Good,Gray,Satisfied,Athleisure
8575,4,2,Leggings,Stylish,Average,Floral,Dissatisfied,Athleisure
4826,5,2,Maxi Dress,Artistic,Good,Beige,Satisfied,Bohemian
1642,3,2,Compression Leggings,Artistic,Average,Purple,Satisfied,Casual
9993,4,2,Yoga Pants,Bold Graphics,Average,Pink,Satisfied,Athleisure
7752,5,3,Hoodie,Bold Graphics,Excellent,Black,Dissatisfied,Streetwear
5464,5,2,Maxi Dress,Artistic,Good,Beige,Dissatisfied,Bohemian
6144,3,4,Hoodie,Stylish,Good,Brown,Satisfied,Streetwear
6306,4,4,Hoodie,Stylish,Excellent,Black,Satisfied,Streetwear
7159,5,4,Joggers,Bold Graphics,Excellent,Red,Satisfied,Streetwear
2970,5,4,Tuxedo,Elegant,Excellent,Red,Satisfied,Formal
8994,4,1,Sweat-wicking Tee,Stylish,Good,Red,Satisfied,Athleisure
7859,3,4,Joggers,Stylish,Excellent,Pink,Satisfied,Streetwear
8670,5,1,Leggings,Bold Graphics,Average,Yellow,Satisfied,Athleisure
8035,3,1,Leggings,Bold Graphics,Average,Blue,Satisfied,Athleisure
5992,3,2,Embroidered Skirt,Artistic,Excellent,Black,Dissatisfied,Bohemian
3569,4,5,Tuxedo,Elegant,Excellent,Floral,Satisfied,Formal
6128,3,3,Snapback,Bold Graphics,Good,Yellow,Dissatisfied,Streetwear
3619,5,5,Tuxedo,Elegant,Excellent,Black,Dissatisfied,Formal
1685,5,1,Boho Skirt,Simple,Good,Green,Dissatisfied,Casual
3570,4,5,Suit,Elegant,Excellent,Green,Dissatisfied,Formal
2553,5,5,Formal Shirt,Elegant,Excellent,Navy,Dissatisfied,Formal
9927,5,2,Yoga Pants,Stylish,Average,Red,Dissatisfied,Athleisure
1548,5,3,Snapback,Simple,Average,Yellow,Satisfied,Casual
7108,3,3,Snapback,Stylish,Good,Yellow,Satisfied,Streetwear
3987,4,5,Formal Shirt,Elegant,Excellent,Beige,Satisfied,Formal
9662,3,1,Sweat-wicking Tee,Bold Graphics,Average,Green,Satisfied,Athleisure
389,3,3,Gown,Artistic,Good,Brown,Satisfied,Casual
6597,3,3,Hoodie,Stylish,Good,Brown,Dissatisfied,Streetwear
9786,3,3,Leggings,Bold Graphics,Average,Floral,Satisfied,Athleisure
1738,3,2,Tank Top,Artistic,Average,Purple,Satisfied,Casual
817,5,3,Suit Dress,Simple,Average,Purple,Satisfied,Casual
9377,5,1,Leggings,Bold Graphics,Average,White,Satisfied,Athleisure
7809,3,3,Hoodie,Stylish,Excellent,Green,Satisfied,Streetwear
5192,4,3,Embroidered Skirt,Artistic,Excellent,Black,Dissatisfied,Bohemian
7738,2,3,Joggers,Stylish,Excellent,Black,Dissatisfied,Streetwear
2881,4,5,Tuxedo,Elegant,Excellent,Floral,Satisfied,Formal
8334,4,1,Sweat-wicking Tee,Bold Graphics,Good,Yellow,Dissatisfied,Athleisure
8425,4,2,Leggings,Stylish,Average,Navy,Satisfied,Athleisure
1296,3,3,Sports Bra,Simple,Average,Purple,Dissatisfied,Casual
5026,4,2,Embroidered Skirt,Artistic,Good,Green,Satisfied,Bohemian
8621,3,1,Yoga Pants,Bold Graphics,Average,Navy,Dissatisfied,Athleisure
7618,4,4,Joggers,Bold Graphics,Excellent,Gray,Dissatisfied,Streetwear
1137,3,2,Hoodie,Simple,Good,Brown,Satisfied,Casual
1526,4,1,Boho Blouse,Simple,Average,Blue,Satisfied,Casual
6,3,3,Sport Shorts,Artistic,Good,Gray,Satisfied,Casual
637,5,1,Compression Leggings,Artistic,Good,Green,Satisfied,Casual
2956,4,4,Suit,Elegant,Excellent,Red,Dissatisfied,Formal
1832,5,1,Sweat-wicking Tee,Simple,Average,Pink,Satisfied,Casual
6750,4,3,Joggers,Bold Graphics,Good,Red,Dissatisfied,Streetwear
58,5,2,Suit,Simple,Average,Yellow,Dissatisfied,Casual
7489,2,4,Snapback,Stylish,Good,Beige,Satisfied,Streetwear
3554,4,4,Tuxedo,Elegant,Excellent,White,Dissatisfied,Formal
6225,4,3,Snapback,Bold Graphics,Good,Red,Satisfied,Streetwear
6467,3,3,Snapback,Stylish,Good,Red,Satisfied,Streetwear
2934,5,4,Tuxedo,Elegant,Excellent,Green,Dissatisfied,Formal
534,3,2,Henley Shirt,Artistic,Good,Beige,Satisfied,Casual
5261,5,4,Boho Blouse,Artistic,Good,Red,Satisfied,Bohemian
4844,5,4,Embroidered Skirt,Artistic,Excellent,Blue,Dissatisfied,Bohemian
9833,3,3,Sweat-wicking Tee,Stylish,Good,Yellow,Satisfied,Athleisure
6627,5,3,Snapback,Stylish,Excellent,Blue,Dissatisfied,Streetwear
3217,5,4,Formal Shirt,Elegant,Excellent,Black,Dissatisfied,Formal
6342,2,4,Hoodie,Stylish,Good,Gray,Satisfied,Streetwear
3885,4,4,Suit,Elegant,Excellent,Purple,Satisfied,Formal
1231,4,1,Tuxedo,Artistic,Average,Brown,Satisfied,Casual
8973,4,3,Leggings,Stylish,Average,Yellow,Satisfied,Athleisure
7006,5,4,Snapback,Stylish,Excellent,Brown,Satisfied,Streetwear
2218,4,4,Formal Shirt,Elegant,Excellent,Green,Dissatisfied,Formal
4707,4,2,Boho Blouse,Artistic,Excellent,Yellow,Dissatisfied,Bohemian
9499,4,2,Sweat-wicking Tee,Bold Graphics,Average,Purple,Dissatisfied,Athleisure
3209,5,5,Tuxedo,Elegant,Excellent,Black,Satisfied,Formal
2671,4,4,Suit,Elegant,Excellent,Blue,Dissatisfied,Formal
5134,3,3,Maxi Dress,Artistic,Good,Navy,Dissatisfied,Bohemian
4769,4,4,Maxi Dress,Artistic,Excellent,Blue,Dissatisfied,Bohemian
3705,4,5,Formal Shirt,Elegant,Excellent,Navy,Dissatisfied,Formal
5420,4,3,Embroidered Skirt,Artistic,Good,Pink,Dissatisfied,Bohemian
3298,5,5,Suit,Elegant,Excellent,Blue,Dissatisfied,Formal
8402,5,1,Sweat-wicking Tee,Bold Graphics,Average,Pink,Dissatisfied,Athleisure
5959,4,3,Embroidered Skirt,Artistic,Excellent,Red,Satisfied,Bohemian
9943,3,2,Sweat-wicking Tee,Bold Graphics,Good,Floral,Dissatisfied,Athleisure
3871,5,4,Formal Shirt,Elegant,Excellent,Blue,Satisfied,Formal
7147,4,3,Snapback,Stylish,Good,Purple,Dissatisfied,Streetwear
3053,4,4,Suit,Elegant,Excellent,Black,Dissatisfied,Formal
2937,4,4,Formal Shirt,Elegant,Excellent,Green,Satisfied,Formal
5916,3,4,Maxi Dress,Artistic,Excellent,White,Satisfied,Bohemian
4369,5,3,Maxi Dress,Artistic,Excellent,Yellow,Dissatisfied,Bohemian
616,3,2,Gym Shorts,Artistic,Good,Navy,Satisfied,Casual
7940,2,3,Joggers,Bold Graphics,Excellent,Navy,Dissatisfied,Streetwear
1783,5,2,Cargo Pants,Artistic,Good,Floral,Dissatisfied,Casual
8443,4,2,Leggings,Bold Graphics,Good,White,Dissatisfied,Athleisure
6419,4,3,Snapback,Stylish,Excellent,Pink,Satisfied,Streetwear
2278,5,4,Suit,Elegant,Excellent,Navy,Satisfied,Formal
9449,5,3,Sweat-wicking Tee,Stylish,Good,Pink,Satisfied,Athleisure
5840,5,3,Boho Blouse,Artistic,Excellent,Black,Dissatisfied,Bohemian
4655,5,4,Embroidered Skirt,Artistic,Excellent,Green,Dissatisfied,Bohemian
3365,4,4,Suit,Elegant,Excellent,Beige,Satisfied,Formal
3600,5,4,Formal Shirt,Elegant,Excellent,Black,Satisfied,Formal
6891,5,4,Joggers,Bold Graphics,Excellent,Blue,Dissatisfied,Streetwear
2061,4,5,Formal Shirt,Elegant,Excellent,Black,Satisfied,Formal
5181,3,2,Maxi Dress,Artistic,Excellent,White,Satisfied,Bohemian
4371,3,3,Boho Blouse,Artistic,Excellent,Black,Dissatisfied,Bohemian
8565,3,1,Sweat-wicking Tee,Bold Graphics,Average,Yellow,Dissatisfied,Athleisure
6031,4,3,Snapback,Bold Graphics,Excellent,Pink,Dissatisfied,Streetwear
9378,5,1,Sweat-wicking Tee,Stylish,Good,Pink,Satisfied,Athleisure
8736,4,3,Leggings,Bold Graphics,Good,Red,Dissatisfied,Athleisure
9000,5,2,Leggings,Bold Graphics,Average,Pink,Dissatisfied,Athleisure
1210,5,2,Sweatshirt,Artistic,Good,Blue,Dissatisfied,Casual
753,3,2,Tunic,Artistic,Average,Pink,Dissatisfied,Casual
8044,3,1,Yoga Pants,Bold Graphics,Average,Red,Dissatisfied,Athleisure
5705,4,2,Embroidered Skirt,Artistic,Excellent,Navy,Dissatisfied,Bohemian
3598,4,5,Tuxedo,Elegant,Excellent,Yellow,Dissatisfied,Formal
1843,3,2,Graphic Tee,Artistic,Average,Beige,Dissatisfied,Casual
2424,5,4,Formal Shirt,Elegant,Excellent,Pink,Dissatisfied,Formal
1796,3,3,Suit,Simple,Average,Gray,Dissatisfied,Casual
8764,5,2,Yoga Pants,Bold Graphics,Good,White,Satisfied,Athleisure
449,4,2,Cocktail Dress,Simple,Good,Green,Satisfied,Casual
8753,4,3,Leggings,Stylish,Good,Brown,Satisfied,Athleisure
8571,3,2,Yoga Pants,Bold Graphics,Average,Blue,Satisfied,Athleisure
2670,4,5,Formal Shirt,Elegant,Excellent,Pink,Dissatisfied,Formal
7122,5,3,Hoodie,Bold Graphics,Excellent,White,Satisfied,Streetwear
6171,5,3,Joggers,Stylish,Good,Red,Dissatisfied,Streetwear
2019,5,5,Suit,Elegant,Excellent,Brown,Satisfied,Formal
6174,2,4,Hoodie,Stylish,Excellent,Black,Dissatisfied,Streetwear
9581,5,1,Yoga Pants,Stylish,Good,White,Dissatisfied,Athleisure
3955,5,5,Tuxedo,Elegant,Excellent,Black,Satisfied,Formal
4396,5,2,Boho Blouse,Artistic,Good,Red,Dissatisfied,Bohemian
4636,4,3,Boho Blouse,Artistic,Excellent,Brown,Dissatisfied,Bohemian
3797,5,4,Suit,Elegant,Excellent,Navy,Satisfied,Formal
6312,4,4,Snapback,Stylish,Excellent,Brown,Satisfied,Streetwear
2558,5,5,Suit,Elegant,Excellent,Beige,Dissatisfied,Formal
3878,4,4,Tuxedo,Elegant,Excellent,Beige,Satisfied,Formal
2698,5,5,Formal Shirt,Elegant,Excellent,Pink,Dissatisfied,Formal
2853,5,5,Suit,Elegant,Excellent,Red,Satisfied,Formal
8982,4,1,Leggings,Bold Graphics,Average,Navy,Dissatisfied,Athleisure
5746,3,3,Maxi Dress,Artistic,Good,Navy,Satisfied,Bohemian
4567,5,3,Maxi Dress,Artistic,Excellent,Navy,Dissatisfied,Bohemian
2428,4,5,Suit,Elegant,Excellent,White,Satisfied,Formal
903,4,3,Baseball Cap,Simple,Average,Floral,Satisfied,Casual
8644,3,2,Leggings,Stylish,Average,Green,Satisfied,Athleisure
6485,2,3,Joggers,Stylish,Excellent,Blue,Satisfied,Streetwear
1204,3,1,Tank Top,Simple,Good,Yellow,Dissatisfied,Casual
4850,4,4,Maxi Dress,Artistic,Good,Green,Dissatisfied,Bohemian
4977,5,4,Embroidered Skirt,Artistic,Good,Gray,Dissatisfied,Bohemian
159,3,1,Boho Blouse,Simple,Average,Yellow,Dissatisfied,Casual
8410,5,1,Leggings,Stylish,Good,Gray,Dissatisfied,Athleisure
9831,4,2,Sweat-wicking Tee,Stylish,Average,White,Dissatisfied,Athleisure
3314,4,5,Formal Shirt,Elegant,Excellent,Blue,Dissatisfied,Formal
814,4,2,Tank Top,Simple,Average,Brown,Satisfied,Casual
2608,5,5,Formal Shirt,Elegant,Excellent,Pink,Dissatisfied,Formal
8074,3,3,Yoga Pants,Bold Graphics,Good,Beige,Dissatisfied,Athleisure
9315,5,3,Leggings,Bold Graphics,Average,Red,Satisfied,Athleisure
8431,4,2,Leggings,Bold Graphics,Average,Blue,Dissatisfied,Athleisure
7317,5,3,Snapback,Bold Graphics,Good,Floral,Dissatisfied,Streetwear
1475,5,2,Leggings,Simple,Good,Purple,Satisfied,Casual
5374,3,2,Boho Blouse,Artistic,Good,Yellow,Dissatisfied,Bohemian
9906,3,3,Sweat-wicking Tee,Stylish,Good,Red,Dissatisfied,Athleisure
4452,4,4,Boho Blouse,Artistic,Excellent,Green,Satisfied,Bohemian
8435,4,2,Sweat-wicking Tee,Stylish,Average,Brown,Satisfied,Athleisure
8096,5,2,Leggings,Stylish,Good,Purple,Satisfied,Athleisure
6038,2,4,Hoodie,Stylish,Excellent,Black,Satisfied,Streetwear
1,3,2,Tunic,Artistic,Average,White,Satisfied,Casual
1563,5,1,Sweatshirt,Simple,Average,Gray,Satisfied,Casual
3949,5,5,Tuxedo,Elegant,Excellent,Red,Satisfied,Formal
6513,2,3,Snapback,Stylish,Good,Pink,Satisfied,Streetwear
7791,2,4,Hoodie,Stylish,Excellent,Yellow,Satisfied,Streetwear
7409,4,4,Hoodie,Bold Graphics,Good,Beige,Dissatisfied,Streetwear
3769,5,5,Tuxedo,Elegant,Excellent,Yellow,Dissatisfied,Formal
6105,5,4,Hoodie,Bold Graphics,Good,Yellow,Satisfied,Streetwear
6692,2,3,Joggers,Bold Graphics,Good,White,Satisfied,Streetwear
6771,3,4,Snapback,Stylish,Good,Black,Satisfied,Streetwear
7119,3,3,Joggers,Bold Graphics,Excellent,Brown,Satisfied,Streetwear
5257,4,3,Embroidered Skirt,Artistic,Excellent,Purple,Satisfied,Bohemian
9151,3,2,Yoga Pants,Stylish,Average,Gray,Satisfied,Athleisure
4251,5,2,Boho Blouse,Artistic,Excellent,Pink,Satisfied,Bohemian
6059,4,3,Snapback,Bold Graphics,Excellent,Beige,Satisfied,Streetwear
7387,4,4,Joggers,Bold Graphics,Excellent,Brown,Satisfied,Streetwear
8770,4,3,Sweat-wicking Tee,Bold Graphics,Good,Red,Dissatisfied,Athleisure
196,3,2,Gown,Artistic,Average,Gray,Satisfied,Casual
2845,5,5,Formal Shirt,Elegant,Excellent,White,Dissatisfied,Formal
6210,5,4,Snapback,Stylish,Good,White,Satisfied,Streetwear
6153,3,4,Snapback,Bold Graphics,Good,Purple,Satisfied,Streetwear
9358,4,3,Yoga Pants,Stylish,Good,Floral,Satisfied,Athleisure
8081,3,2,Leggings,Stylish,Average,White,Satisfied,Athleisure
3817,4,4,Tuxedo,Elegant,Excellent,Black,Dissatisfied,Formal
7541,3,3,Joggers,Stylish,Excellent,Purple,Satisfied,Streetwear
491,3,1,Baseball Cap,Simple,Average,Brown,Satisfied,Casual
1607,5,2,Crochet Top,Simple,Good,Purple,Satisfied,Casual
2538,5,5,Tuxedo,Elegant,Excellent,Pink,Dissatisfied,Formal
2325,4,4,Tuxedo,Elegant,Excellent,Brown,Satisfied,Formal
2542,5,4,Tuxedo,Elegant,Excellent,Navy,Satisfied,Formal
7180,3,3,Joggers,Bold Graphics,Good,Pink,Dissatisfied,Streetwear
445,4,2,Graphic Tee,Simple,Average,Yellow,Dissatisfied,Casual
3105,5,5,Suit,Elegant,Excellent,Blue,Satisfied,Formal
2590,5,5,Tuxedo,Elegant,Excellent,Pink,Dissatisfied,Formal
3768,5,4,Formal Shirt,Elegant,Excellent,Yellow,Satisfied,Formal
1219,4,2,Running Shoes,Simple,Average,Yellow,Dissatisfied,Casual
4523,5,3,Embroidered Skirt,Artistic,Excellent,Blue,Satisfied,Bohemian
8733,5,3,Yoga Pants,Stylish,Good,Yellow,Satisfied,Athleisure
5780,4,4,Boho Blouse,Artistic,Good,Green,Satisfied,Bohemian
9772,4,2,Leggings,Stylish,Good,White,Satisfied,Athleisure
4995,3,4,Maxi Dress,Artistic,Excellent,Black,Dissatisfied,Bohemian
3021,4,5,Tuxedo,Elegant,Excellent,Yellow,Dissatisfied,Formal
6715,4,3,Joggers,Stylish,Excellent,Yellow,Dissatisfied,Streetwear
8113,5,1,Sweat-wicking Tee,Stylish,Average,White,Dissatisfied,Athleisure
7690,3,4,Hoodie,Bold Graphics,Good,Blue,Dissatisfied,Streetwear
3633,4,5,Formal Shirt,Elegant,Excellent,Floral,Satisfied,Formal
8451,3,2,Leggings,Bold Graphics,Average,Red,Satisfied,Athleisure
5543,5,2,Embroidered Skirt,Artistic,Excellent,Gray,Dissatisfied,Bohemian
5647,5,2,Embroidered Skirt,Artistic,Good,Brown,Dissatisfied,Bohemian
6067,4,4,Snapback,Stylish,Good,Brown,Satisfied,Streetwear
3395,5,5,Formal Shirt,Elegant,Excellent,Brown,Dissatisfied,Formal
7154,5,4,Joggers,Stylish,Excellent,Yellow,Dissatisfied,Streetwear
6601,4,4,Hoodie,Bold Graphics,Good,Yellow,Satisfied,Streetwear
9335,3,1,Sweat-wicking Tee,Stylish,Average,Green,Satisfied,Athleisure
836,4,2,Track Pants,Simple,Average,Gray,Dissatisfied,Casual
4672,5,3,Embroidered Skirt,Artistic,Excellent,Blue,Dissatisfied,Bohemian
5764,4,4,Embroidered Skirt,Artistic,Good,Pink,Satisfied,Bohemian
2903,4,4,Suit,Elegant,Excellent,Blue,Satisfied,Formal
3156,4,5,Suit,Elegant,Excellent,White,Satisfied,Formal
7944,2,4,Hoodie,Bold Graphics,Good,Blue,Dissatisfied,Streetwear
3210,4,4,Tuxedo,Elegant,Excellent,Red,Dissatisfied,Formal
3964,5,5,Formal Shirt,Elegant,Excellent,Blue,Satisfied,Formal
5461,3,3,Maxi Dress,Artistic,Excellent,Pink,Dissatisfied,Bohemian
5395,4,4,Maxi Dress,Artistic,Excellent,Beige,Satisfied,Bohemian
9298,5,3,Yoga Pants,Stylish,Average,Red,Dissatisfied,Athleisure
7913,3,4,Hoodie,Stylish,Good,Green,Satisfied,Streetwear
3919,5,5,Suit,Elegant,Excellent,Black,Satisfied,Formal
5060,4,3,Embroidered Skirt,Artistic,Good,Navy,Satisfied,Bohemian
467,3,2,Suit,Simple,Good,Purple,Satisfied,Casual
4093,3,2,Embroidered Skirt,Artistic,Excellent,Green,Satisfied,Bohemian
9148,3,1,Yoga Pants,Stylish,Good,Purple,Dissatisfied,Athleisure
3029,5,4,Suit,Elegant,Excellent,Purple,Satisfied,Formal
4216,4,4,Maxi Dress,Artistic,Good,Red,Satisfied,Bohemian
3358,5,4,Formal Shirt,Elegant,Excellent,Gray,Satisfied,Formal
6821,4,4,Hoodie,Bold Graphics,Excellent,Purple,Satisfied,Streetwear
2494,5,4,Suit,Elegant,Excellent,Yellow,Dissatisfied,Formal
4157,3,4,Boho Blouse,Artistic,Good,Yellow,Satisfied,Bohemian
9836,5,3,Leggings,Bold Graphics,Average,Black,Satisfied,Athleisure
8873,5,2,Sweat-wicking Tee,Stylish,Good,Brown,Satisfied,Athleisure
862,5,1,Tuxedo,Simple,Average,Green,Satisfied,Casual
784,4,1,Casual Dress,Artistic,Average,Gray,Dissatisfied,Casual
777,3,3,Dress Shirt,Simple,Good,Floral,Satisfied,Casual
7155,5,3,Hoodie,Bold Graphics,Good,Yellow,Dissatisfied,Streetwear
451,5,2,Suit,Simple,Good,Yellow,Dissatisfied,Casual
593,5,3,Athletic Jacket,Artistic,Average,Purple,Dissatisfied,Casual
9838,4,2,Yoga Pants,Stylish,Good,Green,Dissatisfied,Athleisure
4932,3,4,Embroidered Skirt,Artistic,Excellent,White,Satisfied,Bohemian
6192,5,3,Joggers,Stylish,Good,Navy,Dissatisfied,Streetwear
4565,5,2,Embroidered Skirt,Artistic,Excellent,Brown,Satisfied,Bohemian
8936,3,1,Leggings,Bold Graphics,Average,Gray,Dissatisfied,Athleisure
9221,3,3,Sweat-wicking Tee,Stylish,Good,Red,Satisfied,Athleisure
8468,5,1,Sweat-wicking Tee,Stylish,Good,Red,Satisfied,Athleisure
9822,4,3,Leggings,Stylish,Good,Green,Satisfied,Athleisure
7433,2,4,Joggers,Bold Graphics,Good,Gray,Satisfied,Streetwear
530,4,1,Suit,Artistic,Good,Floral,Dissatisfied,Casual
5731,5,3,Embroidered Skirt,Artistic,Good,Purple,Satisfied,Bohemian
82,3,2,Joggers,Simple,Average,Blue,Satisfied,Casual
6193,5,3,Joggers,Bold Graphics,Good,Pink,Satisfied,Streetwear
3959,4,4,Suit,Elegant,Excellent,Yellow,Satisfied,Formal
6957,5,4,Snapback,Bold Graphics,Excellent,Pink,Satisfied,Streetwear
2679,5,5,Formal Shirt,Elegant,Excellent,Brown,Dissatisfied,Formal
3925,5,4,Suit,Elegant,Excellent,Green,Satisfied,Formal
1844,4,1,Athletic Jacket,Artistic,Good,Floral,Satisfied,Casual
5702,4,3,Boho Blouse,Artistic,Excellent,Black,Satisfied,Bohemian
1382,3,3,Sweatpants,Simple,Average,Floral,Satisfied,Casual
7301,2,3,Joggers,Bold Graphics,Excellent,Black,Dissatisfied,Streetwear
3978,5,4,Tuxedo,Elegant,Excellent,Yellow,Dissatisfied,Formal
4528,5,4,Boho Blouse,Artistic,Good,White,Dissatisfied,Bohemian
4986,5,3,Maxi Dress,Artistic,Excellent,Brown,Satisfied,Bohemian
6699,3,3,Hoodie,Stylish,Excellent,White,Satisfied,Streetwear
5579,4,3,Maxi Dress,Artistic,Excellent,Floral,Satisfied,Bohemian
3852,5,4,Tuxedo,Elegant,Excellent,Brown,Satisfied,Formal
8535,3,3,Leggings,Bold Graphics,Average,Pink,Dissatisfied,Athleisure
7447,3,4,Joggers,Bold Graphics,Good,White,Dissatisfied,Streetwear
4102,4,2,Boho Blouse,Artistic,Excellent,Beige,Dissatisfied,Bohemian
8236,3,1,Leggings,Bold Graphics,Average,Blue,Dissatisfied,Athleisure
7468,5,3,Joggers,Bold Graphics,Excellent,Purple,Dissatisfied,Streetwear
901,5,1,Button-up Shirt,Artistic,Good,Gray,Satisfied,Casual
7508,5,4,Joggers,Stylish,Good,Blue,Satisfied,Streetwear
9176,5,1,Leggings,Stylish,Average,Beige,Satisfied,Athleisure
3040,4,5,Tuxedo,Elegant,Excellent,Red,Dissatisfied,Formal
2463,4,4,Formal Shirt,Elegant,Excellent,Brown,Satisfied,Formal
371,3,2,Boho Skirt,Artistic,Good,Pink,Dissatisfied,Casual
7739,3,3,Snapback,Bold Graphics,Good,Black,Dissatisfied,Streetwear
9464,4,3,Sweat-wicking Tee,Bold Graphics,Average,Pink,Satisfied,Athleisure
4524,3,4,Maxi Dress,Artistic,Good,Navy,Dissatisfied,Bohemian
3968,5,4,Suit,Elegant,Excellent,Floral,Dissatisfied,Formal
6384,4,4,Snapback,Stylish,Good,Yellow,Satisfied,Streetwear
7316,4,3,Snapback,Bold Graphics,Good,Floral,Dissatisfied,Streetwear
912,4,2,T-shirt,Artistic,Good,Blue,Satisfied,Casual
5771,4,2,Embroidered Skirt,Artistic,Excellent,Brown,Dissatisfied,Bohemian
2652,5,4,Formal Shirt,Elegant,Excellent,Pink,Satisfied,Formal
2683,4,4,Tuxedo,Elegant,Excellent,Green,Dissatisfied,Formal
4746,4,2,Boho Blouse,Artistic,Good,Red,Dissatisfied,Bohemian
6853,3,3,Snapback,Stylish,Good,Yellow,Dissatisfied,Streetwear
5712,5,2,Embroidered Skirt,Artistic,Good,Beige,Dissatisfied,Bohemian
2439,4,5,Formal Shirt,Elegant,Excellent,Blue,Dissatisfied,Formal
1688,5,3,Cargo Pants,Simple,Average,White,Dissatisfied,Casual
1485,5,3,Compression Leggings,Artistic,Good,Yellow,Satisfied,Casual
4433,4,2,Boho Blouse,Artistic,Excellent,White,Satisfied,Bohemian
3339,4,4,Formal Shirt,Elegant,Excellent,Beige,Dissatisfied,Formal
4454,3,3,Maxi Dress,Artistic,Excellent,Floral,Dissatisfied,Bohemian
442,5,3,Suit,Simple,Good,Beige,Dissatisfied,Casual
4969,3,3,Maxi Dress,Artistic,Good,Yellow,Dissatisfied,Bohemian
8009,5,3,Yoga Pants,Bold Graphics,Good,Gray,Dissatisfied,Athleisure
6635,5,4,Hoodie,Stylish,Excellent,Pink,Satisfied,Streetwear
1556,4,2,Embroidered Skirt,Simple,Average,Purple,Satisfied,Casual
581,3,1,Gown,Artistic,Good,Green,Dissatisfied,Casual
7870,2,3,Snapback,Bold Graphics,Excellent,Purple,Dissatisfied,Streetwear
638,3,3,Fringe Dress,Simple,Average,Navy,Satisfied,Casual
6736,3,3,Joggers,Stylish,Excellent,Pink,Dissatisfied,Streetwear
8842,3,2,Leggings,Bold Graphics,Good,Purple,Dissatisfied,Athleisure
5806,4,2,Maxi Dress,Artistic,Excellent,Gray,Dissatisfied,Bohemian
3931,5,5,Formal Shirt,Elegant,Excellent,Gray,Dissatisfied,Formal
5357,3,2,Embroidered Skirt,Artistic,Excellent,Purple,Dissatisfied,Bohemian
8412,5,2,Yoga Pants,Bold Graphics,Average,Black,Satisfied,Athleisure
1288,5,2,Tuxedo,Artistic,Average,Gray,Satisfied,Casual
1014,5,3,Embroidered Top,Artistic,Good,Blue,Dissatisfied,Casual
5494,4,2,Maxi Dress,Artistic,Excellent,Purple,Satisfied,Bohemian
6855,4,3,Hoodie,Stylish,Excellent,Green,Satisfied,Streetwear
8880,3,1,Leggings,Stylish,Good,Green,Dissatisfied,Athleisure
1926,5,1,Cargo Pants,Artistic,Good,Navy,Satisfied,Casual
2630,5,5,Tuxedo,Elegant,Excellent,Navy,Dissatisfied,Formal
3454,4,5,Tuxedo,Elegant,Excellent,Gray,Dissatisfied,Formal
1435,4,3,Fringe Dress,Artistic,Average,Yellow,Satisfied,Casual
8767,5,1,Leggings,Stylish,Average,Gray,Dissatisfied,Athleisure
8574,4,2,Sweat-wicking Tee,Bold Graphics,Good,Beige,Satisfied,Athleisure
2783,4,5,Suit,Elegant,Excellent,Purple,Dissatisfied,Formal
3762,4,4,Formal Shirt,Elegant,Excellent,White,Dissatisfied,Formal
3924,5,5,Formal Shirt,Elegant,Excellent,Beige,Satisfied,Formal
8078,4,3,Sweat-wicking Tee,Stylish,Good,Navy,Dissatisfied,Athleisure
7612,5,4,Hoodie,Bold Graphics,Excellent,Floral,Satisfied,Streetwear
9999,5,2,Yoga Pants,Bold Graphics,Good,White,Satisfied,Athleisure
8289,3,2,Leggings,Stylish,Good,White,Dissatisfied,Athleisure
3241,4,4,Tuxedo,Elegant,Excellent,Floral,Satisfied,Formal
3612,4,5,Formal Shirt,Elegant,Excellent,Brown,Dissatisfied,Formal
400,5,3,Dress Shirt,Simple,Good,Yellow,Satisfied,Casual
4504,3,4,Embroidered Skirt,Artistic,Good,Purple,Satisfied,Bohemian
4191,3,2,Embroidered Skirt,Artistic,Good,Floral,Dissatisfied,Bohemian
8389,5,2,Sweat-wicking Tee,Stylish,Average,Red,Satisfied,Athleisure
8239,3,3,Leggings,Stylish,Average,White,Dissatisfied,Athleisure
2840,4,4,Tuxedo,Elegant,Excellent,Gray,Satisfied,Formal
